Commune,proportion23_6,prop_acc_autouroute,age,Hiver,Automne,Printemps,Ete,Plein_jour,Crepuscule_ou_aube,Nuit_s_eclairage_public,Nuit_a_eclairage_public_n_allume,Nuit_a_eclairage_public_allume,M,F,Conducteur,Passager,Pieton,prop_acc_deux_roues,prop_acc_quatre_roues,prop_acc_bus_train,Superficie,prop_chaumage,prop_actif,score_norm,score_bin,score_multi
31418,1.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.63,0.024810371233341576,0.45705518329144673,0.2519371746949009,0,1
51634,0.0,1.0,59.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,20.94,0.02363258312528856,0.42560702975542425,0.31228740630979307,0,1
11351,0.0,0.0,59.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,25.03,0.07055367551997127,0.4042790329321865,0.5827966138832998,1,2
13027,0.29,0.0,38.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.7142857142857143,0.2857142857142857,13.0,5.0,0.0,0.31,0.69,0.0,34.95,0.06749292576323725,0.4732928860103922,0.799458189348367,1,3
27701,0.15,0.08,37.0,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.6923076923076923,0.3076923076923077,26.0,2.0,1.0,0.12,0.81,0.04,25.94,0.10590495648308676,0.44038990318739346,0.8931683423934274,1,3
94015,0.05,0.3,40.0,0.3,0.25,0.2,0.25,0.7,0.0,0.05,0.0,0.25,0.7,0.3,31.0,1.0,5.0,0.39,0.52,0.03,3.35,0.04559629216980268,0.4978038378834008,0.9544459854854932,1,3
94004,0.13,0.0,37.0,0.30434782608695654,0.391304347826087,0.17391304347826086,0.13043478260869565,0.782608695652174,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.8260869565217391,0.17391304347826086,41.0,2.0,7.0,0.32,0.54,0.05,8.94,0.0726557194333186,0.48703711808426464,0.9767093321412221,1,3
35299,0.0,0.0,31.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,8.0,4.0,0.0,0.13,0.88,0.0,29.49,0.03893015671630322,0.48376272243580315,0.7595190010093338,1,3
59122,0.0,0.0,41.0,0.2,0.5,0.2,0.1,0.7,0.1,0.0,0.0,0.2,0.6,0.4,14.0,2.0,3.0,0.25,0.63,0.0,18.18,0.10383951997600446,0.4416443211432931,0.8476815334693819,1,3
95450,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.25,0.041605482134116495,0.4977973568281938,0.27678127609214237,0,1
95539,0.13,0.0,34.0,0.2,0.26666666666666666,0.3333333333333333,0.2,0.7333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.8666666666666667,0.13333333333333333,32.0,15.0,0.0,0.09,0.81,0.0,6.0,0.06722700905230938,0.4980340474091438,0.9384988620563373,1,3
42134,0.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,16.32,0.030913012221423435,0.49173256649892166,0.2839150591867106,0,1
35136,0.0,0.0,62.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.67,0.0,41.26,0.041838721994660454,0.4718501728574404,0.6004994710551874,1,2
44132,0.0,0.0,40.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,10.0,2.0,1.0,0.3,0.5,0.0,12.67,0.04537956534560273,0.39777582815366125,0.699781045461179,1,3
42266,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,15.88,0.02262443438914027,0.46907993966817496,0.07892226449349798,0,1
44199,0.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.82,0.05600295957441937,0.468483657195314,0.5038743493898019,1,2
13025,0.0,0.33,44.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,5.0,1.0,0.0,0.2,0.6,0.2,13.15,0.040756302521008404,0.49327731092436977,0.4697888624168776,1,2
76322,0.17,0.0,37.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,7.0,0.0,3.0,0.14,0.86,0.0,11.11,0.06728097228964951,0.44272948191121597,0.6161972039772114,1,2
24274,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,19.58,0.04899379058733047,0.45844343142388555,0.33085943918839883,0,1
76100,0.0,0.0,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,14.8,0.03232919410636653,0.5140105476778142,0.31228740630979307,0,1
60175,0.2,0.0,30.0,0.1,0.3,0.4,0.2,0.5,0.0,0.2,0.0,0.3,0.8,0.2,14.0,4.0,5.0,0.13,0.88,0.0,11.09,0.09857802972684786,0.3943455402268324,0.9251907964006112,1,3
43040,0.0,0.0,56.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.0,0.0,1.0,0.5,0.5,0.0,13.52,0.0665024597399366,0.3933278484581752,0.4963740604679541,1,2
69070,0.0,0.0,31.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,2.0,0.0,0.2,0.6,0.0,15.56,0.054103522864901187,0.46544072834737366,0.6502619454618992,1,2
66172,0.33,0.0,33.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,4.0,2.0,0.0,0.0,0.75,0.0,11.67,0.06220558608710573,0.41044853460047875,0.6431468454981919,1,2
29241,0.0,0.0,40.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.33,0.67,0.0,57.37,0.046906693187172964,0.454729697456932,0.4430626802022583,1,2
56171,0.0,0.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,35.4,0.05221932114882506,0.456266318537859,0.427375326564528,1,2
69143,0.0,0.0,56.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,0.0,2.0,0.25,0.5,0.0,5.47,0.06764212042298413,0.4521405215669016,0.427375326564528,1,2
41074,1.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,43.34,0.0379614960452238,0.4442126578581068,0.2839150591867106,0,1
80693,1.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.38,0.0581039755351682,0.45565749235474007,0.2519371746949009,0,1
40117,0.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.72,0.051162091227438526,0.46531397284376225,0.5038743493898019,1,2
59526,0.0,0.0,31.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,2.0,0.0,0.2,0.6,0.0,33.81,0.07659914594937807,0.4442789352177335,0.7265315541455992,1,3
47052,0.0,0.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,30.59,0.057877920695589426,0.3495541316640881,0.337785511172717,0,2
54580,0.0,0.0,52.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,0.0,1.0,0.33,0.67,0.0,6.56,0.07061597344572919,0.4408247002907318,0.6004994710551874,1,2
54077,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,7.41,0.09677297947825682,0.38608417986218724,0.07892226449349798,0,1
80498,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.5,0.5,0.0,11.14,0.07310324091024367,0.48107092066024365,0.3609385246981999,0,2
72110,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.45,0.03837028069767682,0.48971179124921166,0.2519371746949009,0,1
22077,0.0,0.0,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.04947155175731289,0.49103917966337907,0.2519371746949009,0,1
27032,0.0,0.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.6,0.044318561654870144,0.5181825467771619,0.2839150591867106,0,1
42326,1.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.96,0.03786191536748335,0.4654788418708244,0.2519371746949009,0,1
33120,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.83,0.05257509904525351,0.4880957883590739,0.2519371746949009,0,1
89218,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,8.95,0.06789401979633634,0.45048217342938335,0.5403509872230241,1,2
43258,0.0,0.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,12.61,0.04352617079889807,0.4484848484848485,0.31228740630979307,0,1
65039,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.27,0.048780487804877995,0.4390243902439025,0.2519371746949009,0,1
31391,1.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.12,0.05628322932905078,0.4566320069259183,0.0,0,1
62754,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,7.47,0.04430379746835443,0.5337552742616034,0.4691057102310214,1,2
61092,0.0,0.0,35.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.75,0.0,13.73,0.04766540486027105,0.4416545988906839,0.37634670150982114,0,2
46187,0.0,0.0,76.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,16.2,0.05843583774469008,0.3752212439105916,0.2839150591867106,0,1
43185,0.0,0.0,48.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,2.0,0.0,0.0,1.0,0.0,7.67,0.0568242408893725,0.39877768118943124,0.39634056454435923,0,2
59569,0.1,0.3,47.0,0.2,0.5,0.1,0.2,0.7,0.1,0.1,0.0,0.1,0.4,0.6,14.0,1.0,4.0,0.21,0.71,0.0,11.53,0.09405313263396228,0.4348731577030743,0.8421144101942528,1,3
51224,0.0,0.0,29.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,0.17,0.83,0.0,6.36,0.029411764705882353,0.4764705882352941,0.7068837882332628,1,3
17274,0.2,0.0,40.0,0.2,0.4,0.2,0.2,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.8666666666666667,0.13333333333333333,27.0,4.0,2.0,0.41,0.48,0.0,10.78,0.05603677813839268,0.47357351885652577,0.9558490275648168,1,3
91434,0.13,0.25,37.0,0.4375,0.1875,0.0625,0.3125,0.75,0.0,0.0625,0.0,0.1875,0.75,0.25,32.0,8.0,2.0,0.16,0.75,0.03,4.39,0.06094889614815245,0.4859257138320712,0.844383932266477,1,3
2A071,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.5,0.5,0.0,15.92,0.0813502563196271,0.4689498502541729,0.564224581004694,1,2
14654,0.0,0.0,33.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.83,0.17,0.0,144.97,0.05375903943239187,0.42011188429526536,0.5773355141473684,1,2
62065,0.0,0.0,42.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,0.0,0.0,0.33,0.5,0.0,13.04,0.08959381897061673,0.40334410245120567,0.443820117897838,1,2
27025,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,11.66,0.04187067951281256,0.5106889353538316,0.2839150591867106,0,1
59268,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.33,0.67,0.0,15.03,0.05248213347033428,0.4758849482249158,0.6233625174270354,1,2
2A104,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,2.0,0.0,0.2,0.8,0.0,14.47,0.03473762010347375,0.515151515151515,0.637909280976104,1,2
40272,0.5,0.0,39.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.33,0.67,0.0,25.48,0.038153846153846156,0.496,0.5918035012163831,1,2
31224,0.0,0.0,43.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.0,0.0,1.0,0.4,0.6,0.0,5.26,0.08408963856890607,0.3787596001861762,0.443820117897838,1,2
76463,0.0,0.0,53.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.71,0.06883156430474273,0.5007085981524783,0.2519371746949009,0,1
10417,0.0,0.0,46.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.67,0.0,12.49,0.06280193236715,0.4879227053140098,0.43929488542042255,1,2
38269,0.0,0.0,35.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.17,0.83,0.0,8.33,0.05121560689727744,0.37962612560452236,0.443820117897838,1,2
86088,0.0,0.5,23.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,4.0,0.0,0.0,0.25,0.75,0.0,1.48,0.05071898016514081,0.5273836827097976,0.37634670150982114,0,2
37089,0.0,0.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.21,0.037018437218170996,0.45828964382638016,0.0,0,1
29230,0.5,0.0,42.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,54.01,0.0510429475793595,0.4402354602176986,0.4265667170129099,1,2
48099,0.0,1.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,53.09,0.024378585086042064,0.4239961759082218,0.2519371746949009,0,1
88445,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,16.37,0.07109899166135525,0.5119592944948153,0.2839150591867106,0,1
17099,0.0,0.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.67,0.0,28.21,0.06266379074726677,0.4029721499656409,0.573907434446963,1,2
17168,0.0,0.0,54.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.5,0.5,0.0,9.51,0.05211556465251754,0.32212610186878754,0.4585446015047195,1,2
87107,0.0,0.0,34.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,16.97,0.0412391822184652,0.4598690600751535,0.4430626802022583,1,2
25122,1.0,0.0,28.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.33,0.67,0.0,23.71,0.027455602219772952,0.5235899400917314,0.4585446015047195,1,2
37136,0.0,0.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.87,0.043513974189920875,0.532094464609148,0.2519371746949009,0,1
18012,0.0,0.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.5,0.5,0.0,14.72,0.05454545454545454,0.44545454545454544,0.5827966138832998,1,2
63021,0.0,1.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.79,0.03710126305103797,0.5111329160997522,0.2839150591867106,0,1
27018,0.0,0.0,53.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,13.35,0.037298387096774195,0.45463709677419356,0.2839150591867106,0,1
14639,0.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.59,0.038910505836575876,0.4669260700389105,0.17462954231800892,0,1
89017,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.51,0.045454545454545456,0.38181818181818183,0.2519371746949009,0,1
38341,0.0,0.0,28.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,10.62,0.05008859962988266,0.5158969689135724,0.5908721297581825,1,2
76122,0.5,1.0,34.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.75,0.0,17.13,0.05051467227559666,0.42317138262953635,0.39634056454435923,0,2
38015,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.33,0.67,0.0,14.15,0.03938255709791321,0.5111079037121787,0.6095792290466171,1,2
21714,0.0,0.0,44.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,3.69,0.008849557522123894,0.5073746312684366,0.07892226449349798,0,1
59653,0.0,0.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,13.55,0.05417578175267018,0.4924720113241539,0.2839150591867106,0,1
24521,0.0,0.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.57,0.05237633365664411,0.4675072744907858,0.07892226449349798,0,1
43114,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.75,0.03600883870706622,0.4479108454135494,0.0,0,1
59017,0.08,0.0,42.0,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.0,0.0,0.3076923076923077,0.7692307692307693,0.23076923076923078,20.0,1.0,5.0,0.15,0.6,0.05,6.28,0.08188593685597374,0.447107013248352,0.8954740911356354,1,3
47108,0.0,0.0,51.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,5.0,0.0,0.0,0.0,1.0,0.0,7.33,0.04065040650406504,0.4268292682926829,0.6233625174270354,1,2
39470,0.17,0.0,37.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,12.0,5.0,0.0,0.08,0.75,0.0,38.0,0.05956610896980372,0.605127918264046,0.7307549642135243,1,3
77050,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.85,0.07007575757575767,0.47537878787878746,0.0,0,1
57663,0.0,0.4,30.0,0.2,0.4,0.4,0.0,0.6,0.0,0.4,0.0,0.0,0.8,0.2,10.0,5.0,0.0,0.1,0.9,0.0,3.7,0.06530711010352924,0.4710531969199473,0.5941957122517783,1,2
2B095,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,58.99,0.023622047244094453,0.33070866141732264,0.2839150591867106,0,1
21584,0.0,0.0,40.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,3.0,0.0,0.0,1.0,0.0,32.03,0.060724600036843164,0.4291542686253499,0.6039870638956808,1,2
95365,0.0,0.0,39.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.7777777777777778,0.2222222222222222,16.0,0.0,0.0,0.06,0.88,0.0,7.0,0.039603960396039604,0.5643564356435643,0.6551821886086115,1,2
42071,0.0,0.0,49.0,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.25,0.5833333333333334,0.16666666666666666,0.0,0.0,0.25,0.75,0.25,19.0,4.0,6.0,0.11,0.89,0.0,4.89,0.06964019835141148,0.39700683679984733,0.8515739895533796,1,3
33293,0.0,0.0,46.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.2,0.8,0.0,8.3,0.0469678953626635,0.5294292508917955,0.6227244896901827,1,2
69077,0.33,1.0,43.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,7.0,0.0,0.0,0.0,0.57,0.0,14.87,0.03752816177215461,0.49134309352693367,0.459256958568313,1,2
59131,0.0,0.0,49.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,0.0,1.0,0.25,0.5,0.0,5.46,0.0763888888888889,0.45934343434343433,0.4963740604679541,1,2
56137,0.0,0.0,57.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,6.0,3.0,1.0,0.0,1.0,0.0,25.41,0.03382475189036951,0.4928749561168112,0.6259194583808125,1,2
67191,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,1.0,0.0,0.5,0.5,0.0,21.73,0.05489130434782609,0.4788043478260864,0.33204084611031676,0,1
91156,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,7.15,0.035430300994718375,0.5273943977279245,0.427375326564528,1,2
67338,0.0,0.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,7.99,0.042334694912476205,0.5269292369818331,0.3908665979233798,0,2
85128,0.0,0.0,53.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.5,0.5,0.0,31.52,0.07360222276449853,0.39368256850785743,0.6995070775871282,1,3
22049,0.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,18.21,0.032554319619472194,0.37127175282322716,0.31228740630979307,0,1
77098,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,3.4,0.04654625293861117,0.4732799017160503,0.5161153094711983,1,2
31260,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.84,0.09375,0.4895833333333333,0.2519371746949009,0,1
29302,0.0,0.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.39,0.057158560043968125,0.4745809288266007,0.5038743493898019,1,2
76517,0.0,0.5,35.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,20.34,0.026025222809079495,0.46633231652257673,0.427375326564528,1,2
91045,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,11.3,0.044382984327670225,0.48821282760437246,0.2839150591867106,0,1
51433,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.89,0.05410385351731953,0.5158173418980625,0.5358522338816116,1,2
62755,0.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.4,0.04130231878138915,0.4229749375157771,0.2839150591867106,0,1
